lat,lon,fao,is_eez
47.5,-97.5,,0
47.5,-92.5,,0
47.5,-87.5,,0
47.5,-82.5,,0
47.5,-77.5,,0
47.5,-72.5,,0
47.5,-67.5,,0
47.5,-62.5,21.0,1
47.5,-57.5,21.0,1
47.5,-52.5,21.0,1
47.5,-47.5,21.0,0
47.5,-42.5,21.0,0
47.5,-37.5,27.0,0
47.5,-32.5,27.0,0
47.5,-27.5,27.0,0
47.5,-22.5,27.0,0
47.5,-17.5,27.0,0
47.5,-12.5,27.0,0
47.5,-7.5,27.0,1
47.5,-2.5,27.0,1
47.5,2.5,,0
47.5,7.5,,0
47.5,12.5,,0
47.5,17.5,,0
47.5,22.5,,0
47.5,27.5,,0
47.5,32.5,,0
47.5,37.5,,0
47.5,42.5,,0
47.5,47.5,,0
47.5,52.5,,0
47.5,57.5,,0
47.5,62.5,,0
47.5,67.5,,0
47.5,72.5,,0
47.5,77.5,,0
47.5,82.5,,0
47.5,87.5,,0
47.5,92.5,,0
47.5,97.5,,0
47.5,102.5,,0
47.5,107.5,,0
47.5,112.5,,0
47.5,117.5,,0
47.5,122.5,,0
47.5,127.5,,0
47.5,132.5,,0
47.5,137.5,,0
47.5,142.5,,0
47.5,147.5,61.0,1
47.5,152.5,61.0,1
47.5,157.5,61.0,1
47.5,162.5,61.0,0
47.5,167.5,61.0,0
47.5,172.5,61.0,0
47.5,177.5,61.0,0
52.5,-177.5,61.0,1
52.5,-172.5,67.0,1
52.5,-167.5,67.0,1
52.5,-162.5,67.0,1
52.5,-157.5,67.0,1
52.5,-152.5,67.0,0
52.5,-147.5,67.0,0
52.5,-142.5,67.0,0
52.5,-137.5,67.0,1
52.5,-132.5,67.0,1
52.5,-127.5,,0
52.5,-122.5,,0
52.5,-117.5,,0
52.5,-112.5,,0
52.5,-107.5,,0
52.5,-102.5,,0
52.5,-97.5,,0
52.5,-92.5,,0
52.5,-87.5,,0
52.5,-82.5,,0
52.5,-77.5,,0
52.5,-72.5,,0
52.5,-67.5,,0
52.5,-62.5,,0
52.5,-57.5,,0
52.5,-52.5,21.0,1
52.5,-47.5,21.0,0
52.5,-42.5,21.0,0
52.5,-37.5,27.0,0
52.5,-32.5,27.0,0
52.5,-27.5,27.0,0
52.5,-22.5,27.0,0
52.5,-17.5,27.0,0
52.5,-12.5,27.0,1
52.5,-7.5,,0
52.5,-2.5,,0
52.5,2.5,27.0,1
52.5,7.5,,0
52.5,12.5,,0
52.5,17.5,,0
52.5,22.5,,0
52.5,27.5,,0
52.5,32.5,,0
52.5,37.5,,0
52.5,42.5,,0
52.5,47.5,,0
52.5,52.5,,0
52.5,57.5,,0
52.5,62.5,,0
52.5,67.5,,0
52.5,72.5,,0
52.5,77.5,,0
52.5,82.5,,0
52.5,87.5,,0
52.5,92.5,,0
52.5,97.5,,0
52.5,102.5,,0
52.5,107.5,,0
52.5,112.5,,0
52.5,117.5,,0
52.5,122.5,,0
52.5,127.5,,0
52.5,132.5,,0
52.5,137.5,,0
52.5,142.5,,0
52.5,147.5,61.0,1
52.5,152.5,61.0,1
52.5,157.5,,0
52.5,162.5,61.0,1
52.5,167.5,61.0,1
52.5,172.5,61.0,1
52.5,177.5,61.0,1
57.5,-177.5,61.0,0
57.5,-172.5,67.0,1
57.5,-167.5,67.0,1
57.5,-162.5,67.0,1
57.5,-157.5,67.0,0
57.5,-152.5,,0
57.5,-147.5,67.0,1
57.5,-142.5,67.0,1
57.5,-137.5,67.0,1
57.5,-132.5,,0
57.5,-127.5,,0
57.5,-122.5,,0
57.5,-117.5,,0
57.5,-112.5,,0
57.5,-107.5,,0
57.5,-102.5,,0
57.5,-97.5,,0
57.5,-92.5,,0
57.5,-87.5,18.0,1
57.5,-82.5,18.0,1
57.5,-77.5,18.0,1
57.5,-72.5,,0
57.5,-67.5,,0
57.5,-62.5,,0
57.5,-57.5,21.0,1
57.5,-52.5,21.0,0
57.5,-47.5,21.0,1
57.5,-42.5,21.0,1
57.5,-37.5,27.0,0
57.5,-32.5,27.0,0
57.5,-27.5,27.0,0
57.5,-22.5,27.0,0
57.5,-17.5,27.0,0
57.5,-12.5,27.0,1
57.5,-7.5,27.0,1
57.5,-2.5,,0
57.5,2.5,27.0,1
57.5,7.5,27.0,1
57.5,12.5,,0
57.5,17.5,27.0,1
57.5,22.5,,0
57.5,27.5,,0
57.5,32.5,,0
57.5,37.5,,0
57.5,42.5,,0
57.5,47.5,,0
57.5,52.5,,0
57.5,57.5,,0
57.5,62.5,,0
57.5,67.5,,0
57.5,72.5,,0
57.5,77.5,,0
57.5,82.5,,0
57.5,87.5,,0
57.5,92.5,,0
57.5,97.5,,0
57.5,102.5,,0
57.5,107.5,,0
57.5,112.5,,0
57.5,117.5,,0
57.5,122.5,,0
57.5,127.5,,0
57.5,132.5,,0
57.5,137.5,,0
57.5,142.5,61.0,1
57.5,147.5,61.0,1
57.5,152.5,61.0,1
57.5,157.5,,0
57.5,162.5,,0
57.5,167.5,61.0,1
57.5,172.5,61.0,1
57.5,177.5,61.0,0
62.5,-177.5,61.0,1
62.5,-172.5,67.0,1
62.5,-167.5,67.0,1
62.5,-162.5,,0
62.5,-157.5,,0
62.5,-152.5,,0
62.5,-147.5,,0
62.5,-142.5,,0
62.5,-137.5,,0
62.5,-132.5,,0
62.5,-127.5,,0
62.5,-122.5,,0
62.5,-117.5,,0
62.5,-112.5,,0
62.5,-107.5,,0
62.5,-102.5,,0
62.5,-97.5,,0
62.5,-92.5,18.0,1
62.5,-87.5,18.0,1
62.5,-82.5,,0
62.5,-77.5,,0
62.5,-72.5,18.0,1
62.5,-67.5,,0
62.5,-62.5,21.0,1
62.5,-57.5,21.0,1
62.5,-52.5,21.0,1
62.5,-47.5,,0
62.5,-42.5,,1
62.5,-37.5,27.0,1
62.5,-32.5,27.0,0
62.5,-27.5,27.0,1
62.5,-22.5,27.0,1
62.5,-17.5,27.0,1
62.5,-12.5,27.0,1
62.5,-7.5,27.0,1
62.5,-2.5,27.0,1
62.5,2.5,27.0,1
62.5,7.5,,0
62.5,12.5,,0
62.5,17.5,,0
62.5,22.5,,0
62.5,27.5,,0
62.5,32.5,,0
62.5,37.5,,0
62.5,42.5,,0
62.5,47.5,,0
62.5,52.5,,0
62.5,57.5,,0
62.5,62.5,,0
62.5,67.5,,0
62.5,72.5,,0
62.5,77.5,,0
62.5,82.5,,0
62.5,87.5,,0
62.5,92.5,,0
62.5,97.5,,0
62.5,102.5,,0
62.5,107.5,,0
62.5,112.5,,0
62.5,117.5,,0
62.5,122.5,,0
62.5,127.5,,0
62.5,132.5,,0
62.5,137.5,,0
62.5,142.5,,0
62.5,147.5,,0
62.5,152.5,,0
62.5,157.5,,0
62.5,162.5,,0
62.5,167.5,,0
62.5,172.5,,0
62.5,177.5,61.0,1
67.5,-177.5,,0
67.5,-172.5,18.0,1
67.5,-167.5,18.0,1
67.5,-162.5,,0
67.5,-157.5,,0
67.5,-152.5,,0
67.5,-147.5,,0
67.5,-142.5,,0
67.5,-137.5,,0
67.5,-132.5,,0
67.5,-127.5,,0
67.5,-122.5,,0
67.5,-117.5,,0
67.5,-112.5,,0
67.5,-107.5,,0
67.5,-102.5,,0
67.5,-97.5,,0
67.5,-92.5,,0
67.5,-87.5,18.0,1
67.5,-82.5,,0
67.5,-77.5,18.0,1
67.5,-72.5,18.0,1
67.5,-67.5,,0
67.5,-62.5,21.0,1
67.5,-57.5,21.0,1
67.5,-52.5,,0
67.5,-47.5,,0
67.5,-42.5,,0
67.5,-37.5,,0
67.5,-32.5,27.0,1
67.5,-27.5,27.0,1
67.5,-22.5,27.0,1
67.5,-17.5,27.0,1
67.5,-12.5,27.0,1
67.5,-7.5,27.0,1
67.5,-2.5,27.0,0
67.5,2.5,27.0,0
67.5,7.5,27.0,1
67.5,12.5,27.0,1
67.5,17.5,,0
67.5,22.5,,0
67.5,27.5,,0
67.5,32.5,,0
67.5,37.5,,0
67.5,42.5,27.0,1
67.5,47.5,27.0,1
67.5,52.5,,0
67.5,57.5,,0
67.5,62.5,,0
67.5,67.5,,0
67.5,72.5,,0
67.5,77.5,,0
67.5,82.5,,0
67.5,87.5,,0
67.5,92.5,,0
67.5,97.5,,0
67.5,102.5,,0
67.5,107.5,,0
67.5,112.5,,0
67.5,117.5,,0
67.5,122.5,,0
67.5,127.5,,0
67.5,132.5,,0
67.5,137.5,,0
67.5,142.5,,0
67.5,147.5,,0
67.5,152.5,,0
67.5,157.5,,0
67.5,162.5,,0
67.5,167.5,,0
67.5,172.5,,0
67.5,177.5,,0
72.5,-177.5,18.0,1
72.5,-172.5,18.0,1
72.5,-167.5,18.0,1
72.5,-162.5,18.0,1
72.5,-157.5,18.0,1
72.5,-152.5,18.0,1
72.5,-147.5,18.0,1
72.5,-142.5,18.0,1
72.5,-137.5,18.0,1
72.5,-132.5,18.0,1
72.5,-127.5,18.0,1
72.5,-122.5,,0
72.5,-117.5,,0
72.5,-112.5,,0
72.5,-107.5,,0
72.5,-102.5,18.0,1
72.5,-97.5,,0
72.5,-92.5,18.0,1
72.5,-87.5,,0
72.5,-82.5,,0
72.5,-77.5,,0
72.5,-72.5,21.0,1
72.5,-67.5,21.0,1
72.5,-62.5,21.0,1
72.5,-57.5,21.0,1
72.5,-52.5,,0
72.5,-47.5,,0
72.5,-42.5,,0
72.5,-37.5,,0
72.5,-32.5,,0
72.5,-27.5,,0
72.5,-22.5,,0
72.5,-17.5,27.0,1
72.5,-12.5,27.0,1
72.5,-7.5,27.0,1
72.5,-2.5,27.0,1
72.5,2.5,27.0,0
72.5,7.5,27.0,0
72.5,12.5,27.0,1
72.5,17.5,27.0,1
72.5,22.5,27.0,1
72.5,27.5,27.0,1
72.5,32.5,27.0,1
72.5,37.5,27.0,1
72.5,42.5,27.0,1
72.5,47.5,27.0,1
72.5,52.5,27.0,1
72.5,57.5,18.0,1
72.5,62.5,18.0,1
72.5,67.5,18.0,1
72.5,72.5,,0
72.5,77.5,,0
72.5,82.5,,0
72.5,87.5,,0
72.5,92.5,,0
72.5,97.5,,0
72.5,102.5,,0
72.5,107.5,,0
72.5,112.5,,0
72.5,117.5,,0
72.5,122.5,,0
72.5,127.5,,0
72.5,132.5,18.0,1
72.5,137.5,18.0,1
72.5,142.5,,0
72.5,147.5,18.0,1
72.5,152.5,18.0,1
72.5,157.5,18.0,1
72.5,162.5,18.0,1
72.5,167.5,18.0,1
72.5,172.5,18.0,1
72.5,177.5,18.0,1
77.5,-177.5,18.0,0
77.5,-172.5,18.0,0
77.5,-167.5,18.0,0
77.5,-162.5,18.0,0
77.5,-157.5,18.0,0
77.5,-152.5,18.0,0
77.5,-147.5,18.0,0
77.5,-142.5,18.0,0
77.5,-137.5,18.0,0
77.5,-132.5,18.0,1
77.5,-127.5,18.0,1
77.5,-122.5,18.0,1
77.5,-117.5,18.0,1
77.5,-112.5,,0
77.5,-107.5,18.0,1
77.5,-102.5,18.0,1
77.5,-97.5,18.0,1
77.5,-92.5,18.0,1
77.5,-87.5,,0
77.5,-82.5,,0
77.5,-77.5,21.0,1
77.5,-72.5,21.0,1
77.5,-67.5,21.0,1
77.5,-62.5,,0
77.5,-57.5,,0
77.5,-52.5,,0
77.5,-47.5,,0
77.5,-42.5,,0
77.5,-37.5,,0
77.5,-32.5,,0
77.5,-27.5,,0
77.5,-22.5,,0
77.5,-17.5,27.0,1
77.5,-12.5,27.0,1
77.5,-7.5,27.0,1
77.5,-2.5,27.0,1
77.5,2.5,27.0,1
77.5,7.5,27.0,1
77.5,12.5,27.0,1
77.5,17.5,,0
77.5,22.5,27.0,1
77.5,27.5,27.0,1
77.5,32.5,27.0,1
77.5,37.5,27.0,1
77.5,42.5,27.0,1
77.5,47.5,27.0,1
77.5,52.5,27.0,1
77.5,57.5,27.0,1
77.5,62.5,27.0,1
77.5,67.5,27.0,1
77.5,72.5,18.0,1
77.5,77.5,18.0,1
77.5,82.5,18.0,1
77.5,87.5,18.0,1
77.5,92.5,18.0,1
77.5,97.5,18.0,1
77.5,102.5,18.0,0
77.5,107.5,18.0,1
77.5,112.5,18.0,1
77.5,117.5,18.0,1
77.5,122.5,18.0,1
77.5,127.5,18.0,1
77.5,132.5,18.0,1
77.5,137.5,18.0,1
77.5,142.5,18.0,1
77.5,147.5,18.0,1
77.5,152.5,18.0,1
77.5,157.5,18.0,1
77.5,162.5,18.0,1
77.5,167.5,18.0,1
77.5,172.5,18.0,1
77.5,177.5,18.0,0
82.5,-177.5,18.0,0
82.5,-172.5,18.0,0
82.5,-167.5,18.0,0
82.5,-162.5,18.0,0
82.5,-157.5,18.0,0
82.5,-152.5,18.0,0
82.5,-147.5,18.0,0
82.5,-142.5,18.0,0
82.5,-137.5,18.0,0
82.5,-132.5,18.0,0
82.5,-127.5,18.0,0
82.5,-122.5,18.0,0
82.5,-117.5,18.0,0
82.5,-112.5,18.0,1
82.5,-107.5,18.0,1
82.5,-102.5,18.0,1
82.5,-97.5,18.0,1
82.5,-92.5,18.0,1
82.5,-87.5,18.0,1
82.5,-82.5,,1
82.5,-77.5,,0
82.5,-72.5,,0
82.5,-67.5,,0
82.5,-62.5,,0
82.5,-57.5,18.0,1
82.5,-52.5,18.0,1
82.5,-47.5,18.0,0
82.5,-42.5,,0
82.5,-37.5,,0
82.5,-32.5,,0
82.5,-27.5,,0
82.5,-22.5,,0
82.5,-17.5,27.0,1
82.5,-12.5,27.0,1
82.5,-7.5,27.0,1
82.5,-2.5,27.0,1
82.5,2.5,27.0,1
82.5,7.5,27.0,1
82.5,12.5,27.0,1
82.5,17.5,27.0,1
82.5,22.5,27.0,1
82.5,27.5,27.0,1
82.5,32.5,27.0,1
82.5,37.5,27.0,1
82.5,42.5,27.0,1
82.5,47.5,27.0,1
82.5,52.5,27.0,1
82.5,57.5,27.0,1
82.5,62.5,27.0,1
82.5,67.5,27.0,1
82.5,72.5,18.0,1
82.5,77.5,18.0,1
82.5,82.5,18.0,1
82.5,87.5,18.0,1
82.5,92.5,18.0,1
82.5,97.5,18.0,1
82.5,102.5,18.0,1
82.5,107.5,18.0,1
82.5,112.5,18.0,1
82.5,117.5,18.0,1
82.5,122.5,18.0,0
82.5,127.5,18.0,0
82.5,132.5,18.0,0
82.5,137.5,18.0,0
82.5,142.5,18.0,0
82.5,147.5,18.0,0
82.5,152.5,18.0,0
82.5,157.5,18.0,0
82.5,162.5,18.0,0
82.5,167.5,18.0,0
82.5,172.5,18.0,0
82.5,177.5,18.0,0
87.5,-177.5,18.0,0
87.5,-172.5,18.0,0
87.5,-167.5,18.0,0
87.5,-162.5,18.0,0
87.5,-157.5,18.0,0
87.5,-152.5,18.0,0
87.5,-147.5,18.0,0
87.5,-142.5,18.0,0
87.5,-137.5,18.0,0
87.5,-132.5,18.0,0
87.5,-127.5,18.0,0
87.5,-122.5,18.0,0
87.5,-117.5,18.0,0
87.5,-112.5,18.0,0
87.5,-107.5,18.0,0
87.5,-102.5,18.0,0
87.5,-97.5,18.0,0
87.5,-92.5,18.0,0
87.5,-87.5,18.0,0
87.5,-82.5,18.0,0
87.5,-77.5,18.0,0
87.5,-72.5,18.0,0
87.5,-67.5,18.0,0
87.5,-62.5,18.0,0
87.5,-57.5,18.0,0
87.5,-52.5,18.0,0
87.5,-47.5,18.0,0
87.5,-42.5,18.0,0
87.5,-37.5,27.0,0
87.5,-32.5,27.0,0
87.5,-27.5,27.0,0
87.5,-22.5,27.0,0
87.5,-17.5,27.0,0
87.5,-12.5,27.0,0
87.5,-7.5,27.0,0
87.5,-2.5,27.0,0
87.5,2.5,27.0,0
87.5,7.5,27.0,0
87.5,12.5,27.0,0
87.5,17.5,27.0,0
87.5,22.5,27.0,0
87.5,27.5,27.0,0
87.5,32.5,27.0,0
87.5,37.5,27.0,0
87.5,42.5,27.0,0
87.5,47.5,27.0,0
87.5,52.5,27.0,0
87.5,57.5,27.0,0
87.5,62.5,27.0,0
87.5,67.5,27.0,0
87.5,72.5,18.0,0
87.5,77.5,18.0,0
87.5,82.5,18.0,0
87.5,87.5,18.0,0
87.5,92.5,18.0,0
87.5,97.5,18.0,0
87.5,102.5,18.0,0
87.5,107.5,18.0,0
87.5,112.5,18.0,0
87.5,117.5,18.0,0
87.5,122.5,18.0,0
87.5,127.5,18.0,0
87.5,132.5,18.0,0
87.5,137.5,18.0,0
87.5,142.5,18.0,0
87.5,147.5,18.0,0
87.5,152.5,18.0,0
87.5,157.5,18.0,0
87.5,162.5,18.0,0
87.5,167.5,18.0,0
87.5,172.5,18.0,0
87.5,177.5,18.0,0
