year,iso3,port_name,label,vessel_class,type,flag,is_pacific_rim,is_psma_port,is_psma_state,n_visits,n_visits_fishing_vessel,n_visits_fishing_vessel_hs,n_visits_support_vessel,n_visits_support_vessel_hs
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,fishing,domestic,FRA,0,1,1,11,11,0,0,0
2024,ESP,,ESP-336,fishing,domestic,FRA,0,0,1,11,11,0,0,0
2024,ESP,Cartagena,CARTAGENA,bunker,domestic,FRA,0,1,1,4,0,0,4,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,domestic,FRA,0,1,1,3,0,0,3,0
2024,ESP,Algeciras,ALGECIRAS,bunker,domestic,FRA,0,1,1,5,0,0,5,0
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,ESP,Santander,SANTANDER,fishing,domestic,FRA,0,1,1,3,3,0,0,0
2024,ESP,,SAGUNTO,bunker,domestic,FRA,0,0,1,2,0,0,2,0
2024,ESP,,ONDARROA,fishing,domestic,FRA,0,0,1,8,8,0,0,0
2024,ESP,,PEDRO PINATAR,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,Vigo,VIGO,fishing,domestic,FRA,0,1,1,4,4,0,0,0
2024,ESP,Cadiz,CADIZ,bunker,domestic,FRA,0,1,1,1,0,0,1,0
2024,ESP,,ESP-126,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,domestic,FRA,0,1,1,2,0,0,2,0
2024,ESP,,ESP-165,fishing,domestic,FRA,0,0,1,3,3,0,0,0
2024,ESP,Gijón,GIJON,fishing,domestic,FRA,0,1,1,1,1,0,0,0
2024,ESP,Huelva,HUELVA,bunker,domestic,FRA,0,1,1,4,0,0,4,0
2024,ESP,,ESP-113,fishing,domestic,FRA,0,0,1,8,8,0,0,0
2024,ESP,,SANTA PONSA,fishing,domestic,FRA,0,0,1,2,2,0,0,0
2024,ESP,,L'AMETLLA DE MAR,fishing,domestic,FRA,0,0,1,4,4,0,0,0
2024,ESP,,PUERTO DE SALINETAS,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,ESP,Valencia,VALENCIA,bunker,domestic,FRA,0,1,1,1,0,0,1,0
2024,ESP,,MUGIA,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,ESP,,CEDEIRA,fishing,domestic,FRA,0,0,1,7,7,0,0,0
2024,ESP,,SANXENXO,fishing,domestic,FRA,0,0,1,2,2,0,0,0
2024,ESP,,CARINO,fishing,domestic,FRA,0,0,1,9,9,0,0,0
2024,ESP,,ESP-344,carrier,domestic,FRA,0,0,1,1,0,0,1,0
2024,ESP,Ribeira,SANTA UXIA RIBEIRA,fishing,domestic,FRA,0,1,1,3,3,0,0,0
2024,ESP,,S'ARENAL,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,,BUEU,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,Alicante,ALICANTE,fishing,domestic,FRA,0,1,1,3,3,0,0,0
2024,ESP,,TORREGUADIARO,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,,ESP-259,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,,MUROS,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,A Coruña,CORUNA,bunker,domestic,FRA,0,1,1,1,0,0,1,0
2024,ESP,,SAN SEBASTIAN,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,Castellón,CASTELLON,bunker,domestic,FRA,0,1,1,1,0,0,1,0
2024,ESP,,ROSES,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,domestic,FRA,0,1,1,1,0,0,1,0
2024,ESP,,SANT ANTONI,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,ESP,,NERGA,fishing,foreign,GBR,0,0,1,12,12,0,0,0
2024,ESP,,JAVEA,bunker,foreign,GBR,0,0,1,1,0,0,1,0
2024,ESP,,CANGAS,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,ESP,,ESP-242,fishing,foreign,GBR,0,0,1,7,7,0,0,0
2024,ESP,,ESP-284,fishing,foreign,GBR,0,0,1,13,13,0,0,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,GBR,0,1,1,7,0,0,7,0
2024,ESP,A Coruña,CORUNA,fishing,foreign,GBR,0,1,1,4,4,0,0,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,GBR,0,1,1,5,0,0,5,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,GBR,0,1,1,4,0,0,4,0
2024,ESP,,ESP-153,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,ESP,Celeiro (No Pif),CELEIRO,fishing,foreign,GBR,0,1,1,3,3,0,0,0
2024,ESP,Castellón,CASTELLON,bunker,foreign,GBR,0,1,1,1,0,0,1,0
2024,ESP,Pasaia (Pasajes) No Pif,PASAJES,fishing,foreign,GBR,0,1,1,1,1,0,0,0
2024,ESP,Vigo,VIGO,fishing,foreign,GBR,0,1,1,5,5,0,0,0
2024,ESP,,ESP-243,bunker,foreign,GBR,0,0,1,2,0,0,2,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,GBR,0,1,1,2,0,0,2,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,foreign,GBR,0,1,1,2,0,0,2,0
2024,ESP,,AVILES,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,ESP,Huelva,HUELVA,bunker,foreign,GBR,0,1,1,4,0,0,4,0
2024,ESP,,SAGUNTO,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,foreign,GBR,0,1,1,1,0,0,1,0
2024,ESP,,ESP-295,fishing,foreign,GBR,0,0,1,3,3,0,0,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,GBR,0,1,1,5,0,0,5,0
2024,ESP,,PORT DANDRATX,bunker,foreign,GBR,0,0,1,1,0,0,1,0
2024,ESP,Ribeira,SANTA UXIA RIBEIRA,fishing,foreign,GBR,0,1,1,5,5,0,0,0
2024,ESP,,ESP-112,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,ESP,,LES BOTIGUES,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,ESP,,ESP-113,bunker,foreign,GBR,0,0,1,2,0,0,2,0
2024,ESP,Tarragona,TARRAGONA,fishing,foreign,GBR,0,1,1,1,1,0,0,0
2024,ESP,,ESP-166,bunker,foreign,GBR,0,0,1,1,0,0,1,0
2024,ESP,Barcelona,BARCELONA,fishing,foreign,GBR,0,1,1,1,1,0,0,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,GBR,0,1,1,1,0,0,1,0
2024,ESP,,SANXENXO,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,ESP,Barcelona,BARCELONA,bunker,domestic,GRC,0,1,1,16,0,0,16,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,domestic,GRC,0,1,1,44,0,0,44,0
2024,ESP,Huelva,HUELVA,bunker,domestic,GRC,0,1,1,19,0,0,19,0
2024,ESP,Algeciras,ALGECIRAS,bunker,domestic,GRC,0,1,1,28,0,0,28,0
2024,ESP,,PUERTO DE SALINETAS,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,ESP,,EL FERROL,bunker,domestic,GRC,0,0,1,4,0,0,4,0
2024,ESP,Castellón,CASTELLON,bunker,domestic,GRC,0,1,1,8,0,0,8,0
2024,ESP,,ESP-242,bunker,domestic,GRC,0,0,1,3,0,0,3,0
2024,ESP,Cartagena,CARTAGENA,bunker,domestic,GRC,0,1,1,36,0,0,36,0
2024,ESP,A Coruña,CORUNA,bunker,domestic,GRC,0,1,1,4,0,0,4,0
2024,ESP,Bilbao,BILBAO,bunker,domestic,GRC,0,1,1,17,0,0,17,0
2024,ESP,Tarragona,TARRAGONA,bunker,domestic,GRC,0,1,1,27,0,0,27,0
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,domestic,GRC,0,0,1,2,0,0,2,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,domestic,GRC,0,1,1,17,0,0,17,0
2024,ESP,Arrecife (No Pif),ARRECIFE,bunker,domestic,GRC,0,1,1,1,0,0,1,0
2024,ESP,,ESP-269,bunker,domestic,GRC,0,0,1,2,0,0,2,0
2024,ESP,Valencia,VALENCIA,bunker,domestic,GRC,0,1,1,2,0,0,2,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,domestic,GRC,0,1,1,5,0,0,5,0
2024,ESP,,PUNTA LANGOSTEIRA,bunker,domestic,GRC,0,0,1,5,0,0,5,0
2024,ESP,Gijón,GIJON,bunker,domestic,GRC,0,1,1,2,0,0,2,0
2024,ESP,Puerto Del Rosario (No Pif),PUERTO DEL ROSARIO,bunker,domestic,GRC,0,1,1,1,0,0,1,0
2024,ESP,,MOTRIL,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,ESP,,SEVILLA,bunker,domestic,GRC,0,0,1,2,0,0,2,0
2024,ESP,,ARES,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,HKG,0,1,1,15,0,0,15,0
2024,ESP,Huelva,HUELVA,bunker,foreign,HKG,0,1,1,10,0,0,10,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,HKG,0,1,1,16,0,0,16,0
2024,ESP,Cadiz,CADIZ,bunker,foreign,HKG,0,1,1,1,0,0,1,0
2024,ESP,,ARES,bunker,foreign,HKG,0,0,1,3,0,0,3,0
2024,ESP,,SAGUNTO,bunker,foreign,HKG,0,0,1,2,0,0,2,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,HKG,0,1,1,8,0,0,8,0
2024,ESP,Castellón,CASTELLON,bunker,foreign,HKG,0,1,1,2,0,0,2,0
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,foreign,HKG,0,0,1,5,0,0,5,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,HKG,0,1,1,15,0,0,15,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,HKG,0,1,1,21,0,0,21,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,HKG,0,1,1,18,0,0,18,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,foreign,HKG,0,1,1,4,0,0,4,0
2024,ESP,,AVILES,bunker,foreign,HKG,0,0,1,2,0,0,2,0
2024,ESP,,CANGAS,bunker,foreign,HKG,0,0,1,2,0,0,2,0
2024,ESP,,MOTRIL,bunker,foreign,HKG,0,0,1,1,0,0,1,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,foreign,HKG,0,1,1,9,0,0,9,0
2024,ESP,,PUNTA LANGOSTEIRA,bunker,foreign,HKG,0,0,1,3,0,0,3,0
2024,ESP,,EL FERROL,bunker,foreign,HKG,0,0,1,1,0,0,1,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,foreign,HKG,0,1,1,1,0,0,1,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,IDN,0,1,1,1,0,0,1,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,IDN,0,1,1,2,0,0,2,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,IDN,0,1,1,1,0,0,1,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,IDN,0,1,1,1,0,0,1,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,IDN,0,1,1,1,0,0,1,0
2024,ESP,,IBIZA,bunker,foreign,IDN,0,0,1,1,0,0,1,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,IDN,0,1,1,2,0,0,2,0
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,domestic,ITA,0,0,1,19,0,0,19,0
2024,ESP,,JAVEA,fishing,domestic,ITA,0,0,1,4,4,0,0,0
2024,ESP,A Coruña,CORUNA,bunker,domestic,ITA,0,1,1,4,0,0,4,0
2024,ESP,Huelva,HUELVA,bunker,domestic,ITA,0,1,1,114,0,0,114,0
2024,ESP,Barcelona,BARCELONA,bunker,domestic,ITA,0,1,1,73,0,0,73,0
2024,ESP,,EL FERROL,bunker,domestic,ITA,0,0,1,3,0,0,3,0
2024,ESP,Algeciras,ALGECIRAS,bunker,domestic,ITA,0,1,1,131,0,0,131,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,domestic,ITA,0,1,1,48,0,0,48,0
2024,ESP,Tarragona,TARRAGONA,bunker,domestic,ITA,0,1,1,74,0,0,74,0
2024,ESP,Valencia,VALENCIA,bunker,domestic,ITA,0,1,1,17,0,0,17,0
2024,ESP,,SEVILLA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,Castellón,CASTELLON,bunker,domestic,ITA,0,1,1,15,0,0,15,0
2024,ESP,Puerto Del Rosario (No Pif),PUERTO DEL ROSARIO,bunker,domestic,ITA,0,1,1,9,0,0,9,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,domestic,ITA,0,1,1,4,0,0,4,0
2024,ESP,Arrecife (No Pif),ARRECIFE,bunker,domestic,ITA,0,1,1,4,0,0,4,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,domestic,ITA,0,1,1,75,0,0,75,0
2024,ESP,Cartagena,CARTAGENA,bunker,domestic,ITA,0,1,1,44,0,0,44,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,domestic,ITA,0,1,1,39,0,0,39,0
2024,ESP,Tarragona,TARRAGONA,carrier,domestic,ITA,0,1,1,36,0,0,36,0
2024,ESP,,PUERTO DE SALINETAS,bunker,domestic,ITA,0,0,1,19,0,0,19,0
2024,ESP,,ARES,bunker,domestic,ITA,0,0,1,6,0,0,6,0
2024,ESP,,ESP-242,bunker,domestic,ITA,0,0,1,4,0,0,4,0
2024,ESP,,SAGUNTO,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,ESP-113,fishing,domestic,ITA,0,0,1,1,1,0,0,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,fishing,domestic,ITA,0,1,1,9,9,0,0,0
2024,ESP,Santander,SANTANDER,bunker,domestic,ITA,0,1,1,6,0,0,6,0
2024,ESP,Gijón,GIJON,bunker,domestic,ITA,0,1,1,1,0,0,1,0
2024,ESP,Bilbao,BILBAO,bunker,domestic,ITA,0,1,1,15,0,0,15,0
2024,ESP,,SANT ANTONI,fishing,domestic,ITA,0,0,1,8,8,0,0,0
2024,ESP,,ESP-89,fishing,domestic,ITA,0,0,1,1,1,0,0,0
2024,ESP,,ESP-282,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,LA GOMERA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,PENISCOLA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,ILLA CONILLERA,fishing,domestic,ITA,0,0,1,3,3,0,0,0
2024,ESP,,MOTRIL,bunker,domestic,ITA,0,0,1,8,0,0,8,0
2024,ESP,,ESP-23,bunker,domestic,ITA,0,0,1,3,0,0,3,0
2024,ESP,,ESP-38,fishing,domestic,ITA,0,0,1,1,1,0,0,0
2024,ESP,,LA PALMA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,JAVEA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,VINAROS,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,Cartagena,CARTAGENA,fishing,domestic,ITA,0,1,1,1,1,0,0,0
2024,ESP,,ESP-327,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,,BURRIANA,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,fishing,foreign,JPN,0,1,1,91,91,48,0,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,JPN,0,1,1,3,0,0,3,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,JPN,0,1,1,2,0,0,2,0
2024,ESP,Algeciras,ALGECIRAS,fishing,foreign,JPN,0,1,1,4,4,0,0,0
2024,ESP,Algeciras,ALGECIRAS,carrier,foreign,JPN,0,1,1,1,0,0,1,0
2024,ESP,Huelva,HUELVA,bunker,foreign,JPN,0,1,1,1,0,0,1,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,JPN,0,1,1,1,0,0,1,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,foreign,KOR,0,1,1,1,0,0,1,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,KOR,0,1,1,2,0,0,2,0
2024,ESP,,SAGUNTO,bunker,foreign,KOR,0,0,1,2,0,0,2,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,KOR,0,1,1,1,0,0,1,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,KOR,0,1,1,2,0,0,2,0
2024,ESP,Santander,SANTANDER,bunker,foreign,KOR,0,1,1,1,0,0,1,0
2024,ESP,Bilbao,BILBAO,fishing,foreign,KOR,0,1,1,1,1,0,0,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,KOR,0,1,1,1,0,0,1,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,LBR,0,1,1,201,0,0,201,2
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,foreign,LBR,0,0,1,21,0,0,21,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,foreign,LBR,0,1,1,44,0,0,44,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,LBR,0,1,1,131,0,0,131,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,LBR,0,1,1,90,0,0,90,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,LBR,0,1,1,61,0,0,61,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,LBR,0,1,1,78,0,0,78,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,foreign,LBR,0,1,1,40,0,0,40,0
2024,ESP,,SAGUNTO,bunker,foreign,LBR,0,0,1,6,0,0,6,0
2024,ESP,Huelva,HUELVA,bunker,foreign,LBR,0,1,1,93,0,0,93,0
2024,ESP,,ARES,bunker,foreign,LBR,0,0,1,6,0,0,6,0
2024,ESP,,PUNTA LANGOSTEIRA,bunker,foreign,LBR,0,0,1,14,0,0,14,0
2024,ESP,,AVILES,bunker,foreign,LBR,0,0,1,25,0,0,25,0
2024,ESP,Castellón,CASTELLON,bunker,foreign,LBR,0,1,1,39,0,0,39,0
2024,ESP,Gijón,GIJON,bunker,foreign,LBR,0,1,1,5,0,0,5,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,LBR,0,1,1,62,0,0,62,0
2024,ESP,A Coruña,CORUNA,bunker,foreign,LBR,0,1,1,3,0,0,3,0
2024,ESP,,ESP-242,bunker,foreign,LBR,0,0,1,1,0,0,1,0
2024,ESP,Valencia,VALENCIA,bunker,foreign,LBR,0,1,1,9,0,0,9,0
2024,ESP,,EL FERROL,bunker,foreign,LBR,0,0,1,2,0,0,2,0
2024,ESP,Málaga,MALAGA,bunker,foreign,LBR,0,1,1,4,0,0,4,0
2024,ESP,,MOTRIL,bunker,foreign,LBR,0,0,1,14,0,0,14,0
2024,ESP,,SEVILLA,bunker,foreign,LBR,0,0,1,11,0,0,11,0
2024,ESP,Cadiz,CADIZ,bunker,foreign,LBR,0,1,1,4,0,0,4,0
2024,ESP,Algeciras,ALGECIRAS,carrier,foreign,LBR,0,1,1,1,0,0,1,0
2024,ESP,,CANGAS,bunker,foreign,LBR,0,0,1,1,0,0,1,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,carrier,foreign,LBR,0,1,1,6,0,0,6,0
2024,ESP,,ESP-269,bunker,foreign,LBR,0,0,1,1,0,0,1,0
2024,ESP,,CARBONERAS,bunker,foreign,LBR,0,0,1,2,0,0,2,0
2024,ESP,Santander,SANTANDER,bunker,foreign,LBR,0,1,1,3,0,0,3,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,foreign,LBR,0,1,1,3,0,0,3,0
2024,ESP,Ceuta (No Pcf),CUETA,carrier,foreign,LBR,0,1,1,1,0,0,1,0
2024,ESP,Cartagena,CARTAGENA,bunker,foreign,MHL,0,1,1,74,0,0,74,0
2024,ESP,Algeciras,ALGECIRAS,bunker,foreign,MHL,0,1,1,166,0,0,166,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,foreign,MHL,0,1,1,237,0,0,237,3
2024,ESP,Huelva,HUELVA,bunker,foreign,MHL,0,1,1,110,0,0,110,1
2024,ESP,,ARES,bunker,foreign,MHL,0,0,1,13,0,0,13,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,foreign,MHL,0,1,1,52,0,0,52,0
2024,ESP,Valencia,VALENCIA,bunker,foreign,MHL,0,1,1,11,0,0,11,0
2024,ESP,Cadiz,CADIZ,bunker,foreign,MHL,0,1,1,23,0,0,23,0
2024,ESP,Barcelona,BARCELONA,bunker,foreign,MHL,0,1,1,107,0,0,107,0
2024,ESP,Tarragona,TARRAGONA,bunker,foreign,MHL,0,1,1,103,0,0,103,0
2024,ESP,,ESP-242,bunker,foreign,MHL,0,0,1,16,0,0,16,0
2024,ESP,Bilbao,BILBAO,bunker,foreign,MHL,0,1,1,77,0,0,77,0
2024,ESP,,PUNTA LANGOSTEIRA,bunker,foreign,MHL,0,0,1,13,0,0,13,0
2024,ESP,,PUERTO DE SALINETAS,bunker,foreign,MHL,0,0,1,2,0,0,2,0
2024,ESP,,MOTRIL,bunker,foreign,MHL,0,0,1,4,0,0,4,0
2024,ESP,Castellón,CASTELLON,bunker,foreign,MHL,0,1,1,41,0,0,41,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,foreign,MHL,0,1,1,56,0,0,56,3
2024,ESP,,SAGUNTO,bunker,foreign,MHL,0,0,1,4,0,0,4,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,foreign,MHL,0,1,1,6,0,0,6,0
2024,ESP,,EL FERROL,bunker,foreign,MHL,0,0,1,10,0,0,10,0
2024,ESP,A Coruña,CORUNA,bunker,foreign,MHL,0,1,1,6,0,0,6,0
2024,ESP,,ARINAGA,bunker,foreign,MHL,0,0,1,2,0,0,2,0
2024,ESP,,SEVILLA,bunker,foreign,MHL,0,0,1,5,0,0,5,0
2024,ESP,Santander,SANTANDER,bunker,foreign,MHL,0,1,1,1,0,0,1,0
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,foreign,MHL,0,0,1,20,0,0,20,0
2024,ESP,,ESP-269,bunker,foreign,MHL,0,0,1,4,0,0,4,0
2024,ESP,Gijón,GIJON,bunker,foreign,MHL,0,1,1,6,0,0,6,0
2024,ESP,,AVILES,bunker,foreign,MHL,0,0,1,1,0,0,1,0
2024,ESP,,NERGA,bunker,foreign,MHL,0,0,1,1,0,0,1,0
2024,ESP,Almería,ALMERIA,bunker,foreign,MHL,0,1,1,1,0,0,1,0
2024,ESP,Pasaia (Pasajes) No Pif,PASAJES,bunker,foreign,MHL,0,1,1,1,0,0,1,0
2024,ESP,,CANGAS,bunker,foreign,MHL,0,0,1,1,0,0,1,0
2024,ESP,Algeciras,ALGECIRAS,bunker,domestic,MLT,0,1,1,338,0,0,338,0
2024,ESP,Tarragona,TARRAGONA,bunker,domestic,MLT,0,1,1,268,0,0,268,0
2024,ESP,Valencia,VALENCIA,bunker,domestic,MLT,0,1,1,181,0,0,181,0
2024,ESP,Ceuta (No Pcf),CUETA,bunker,domestic,MLT,0,1,1,295,0,0,295,0
2024,ESP,,ESP-242,bunker,domestic,MLT,0,0,1,107,0,0,107,0
2024,ESP,Barcelona,BARCELONA,bunker,domestic,MLT,0,1,1,328,0,0,328,0
2024,ESP,Huelva,HUELVA,bunker,domestic,MLT,0,1,1,307,0,0,307,0
2024,ESP,Cartagena,CARTAGENA,bunker,domestic,MLT,0,1,1,249,0,0,249,0
2024,ESP,,EL FERROL,bunker,domestic,MLT,0,0,1,50,0,0,50,0
2024,ESP,,SEVILLA,bunker,domestic,MLT,0,0,1,73,0,0,73,0
2024,ESP,Bilbao,BILBAO,bunker,domestic,MLT,0,1,1,216,0,0,216,0
2024,ESP,Gijón,GIJON,bunker,domestic,MLT,0,1,1,16,0,0,16,0
2024,ESP,Las Palmas De Gran Canaria,LAS PALMAS,bunker,domestic,MLT,0,1,1,130,0,0,130,4
2024,ESP,,ARES,bunker,domestic,MLT,0,0,1,51,0,0,51,0
2024,ESP,Santa Cruz De Tenerife,TENERIFE,bunker,domestic,MLT,0,1,1,80,0,0,80,2
2024,ESP,,BANCO DEL HOYO ANCHORAGE,bunker,domestic,MLT,0,0,1,48,0,0,48,0
2024,ESP,,ESP-89,carrier,domestic,MLT,0,0,1,1,0,0,1,0
2024,ESP,Castellón,CASTELLON,bunker,domestic,MLT,0,1,1,126,0,0,126,0
2024,ESP,,MOTRIL,bunker,domestic,MLT,0,0,1,27,0,0,27,0
2024,ESP,,SAN CIPRIAN,bunker,domestic,MLT,0,0,1,13,0,0,13,0
2024,ESP,A Coruña,CORUNA,bunker,domestic,MLT,0,1,1,27,0,0,27,0
2024,ESP,,VINAROS,fishing,domestic,MLT,0,0,1,8,8,0,0,0
2024,ESP,Santander,SANTANDER,bunker,domestic,MLT,0,1,1,15,0,0,15,0
2024,ESP,Arrecife (No Pif),ARRECIFE,bunker,domestic,MLT,0,1,1,6,0,0,6,0
2024,ESP,,ESP-113,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,ESP,,SAGUNTO,bunker,domestic,MLT,0,0,1,8,0,0,8,0
2024,ESP,,ALCUDIA,bunker,domestic,MLT,0,0,1,14,0,0,14,0
2024,ESP,,PUERTO DE SALINETAS,bunker,domestic,MLT,0,0,1,19,0,0,19,0
2024,ESP,Málaga,MALAGA,bunker,domestic,MLT,0,1,1,10,0,0,10,0
2024,ESP,,AVILES,bunker,domestic,MLT,0,0,1,16,0,0,16,0
2024,ESP,,ESP-269,bunker,domestic,MLT,0,0,1,9,0,0,9,0
2024,ESP,,IBIZA,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,ESP,Palma De Mallorca (No Pif),PALMA DE MALLORCA,bunker,domestic,MLT,0,1,1,11,0,0,11,0
2024,ESP,,PORT DANDRATX,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,ESP,Puerto Del Rosario (No Pif),PUERTO DEL ROSARIO,bunker,domestic,MLT,0,1,1,6,0,0,6,0
2024,ESP,,PORT OLIMPIC,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,ESP,,CARBONERAS,bunker,domestic,MLT,0,0,1,6,0,0,6,0
2024,ESP,Alicante,ALICANTE,bunker,domestic,MLT,0,1,1,8,0,0,8,0
2024,ESP,,ESP-38,bunker,domestic,MLT,0,0,1,2,0,0,2,0
2024,ESP,,SANTA PONSA,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,ESP,,ESP-106,bunker,domestic,MLT,0,0,1,2,0,0,2,0
2024,ESP,,ESP-206,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,ESP,,LA RAPITA,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,ESP,,ESP-191,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,ESP,,PUNTA LANGOSTEIRA,bunker,domestic,MLT,0,0,1,8,0,0,8,0
