FID_1,LATITUDE,LONGITUDE,FID_2,F_AREA
983,-22.50000000000,57.50000000000,9,51
984,-22.50000000000,62.50000000000,9,51
985,-22.50000000000,67.50000000000,9,51
986,-22.50000000000,72.50000000000,9,51
987,-22.50000000000,77.50000000000,9,51
1052,-17.50000000000,42.50000000000,9,51
1054,-17.50000000000,52.50000000000,9,51
1055,-17.50000000000,57.50000000000,9,51
1056,-17.50000000000,62.50000000000,9,51
1057,-17.50000000000,67.50000000000,9,51
1058,-17.50000000000,72.50000000000,9,51
1059,-17.50000000000,77.50000000000,9,51
1124,-12.50000000000,42.50000000000,9,51
1125,-12.50000000000,47.50000000000,9,51
1126,-12.50000000000,52.50000000000,9,51
1127,-12.50000000000,57.50000000000,9,51
1128,-12.50000000000,62.50000000000,9,51
1129,-12.50000000000,67.50000000000,9,51
1130,-12.50000000000,72.50000000000,9,51
1131,-12.50000000000,77.50000000000,9,51
1196,-7.50000000000,42.50000000000,9,51
1197,-7.50000000000,47.50000000000,9,51
1198,-7.50000000000,52.50000000000,9,51
1199,-7.50000000000,57.50000000000,9,51
1200,-7.50000000000,62.50000000000,9,51
1201,-7.50000000000,67.50000000000,9,51
1202,-7.50000000000,72.50000000000,9,51
1203,-7.50000000000,77.50000000000,9,51
1268,-2.50000000000,42.50000000000,9,51
1269,-2.50000000000,47.50000000000,9,51
1270,-2.50000000000,52.50000000000,9,51
1271,-2.50000000000,57.50000000000,9,51
1272,-2.50000000000,62.50000000000,9,51
1273,-2.50000000000,67.50000000000,9,51
1274,-2.50000000000,72.50000000000,9,51
1275,-2.50000000000,77.50000000000,9,51
1341,2.50000000000,47.50000000000,9,51
1342,2.50000000000,52.50000000000,9,51
1343,2.50000000000,57.50000000000,9,51
1344,2.50000000000,62.50000000000,9,51
1345,2.50000000000,67.50000000000,9,51
1346,2.50000000000,72.50000000000,9,51
1414,7.50000000000,52.50000000000,9,51
1415,7.50000000000,57.50000000000,9,51
1416,7.50000000000,62.50000000000,9,51
1417,7.50000000000,67.50000000000,9,51
1418,7.50000000000,72.50000000000,9,51
1485,12.50000000000,47.50000000000,9,51
1486,12.50000000000,52.50000000000,9,51
1487,12.50000000000,57.50000000000,9,51
1488,12.50000000000,62.50000000000,9,51
1489,12.50000000000,67.50000000000,9,51
1490,12.50000000000,72.50000000000,9,51
1559,17.50000000000,57.50000000000,9,51
1560,17.50000000000,62.50000000000,9,51
1561,17.50000000000,67.50000000000,9,51
1562,17.50000000000,72.50000000000,9,51
1627,22.50000000000,37.50000000000,9,51
1632,22.50000000000,62.50000000000,9,51
1633,22.50000000000,67.50000000000,9,51
1702,27.50000000000,52.50000000000,9,51
556,-52.50000000000,82.50000000000,10,57
557,-52.50000000000,87.50000000000,10,57
558,-52.50000000000,92.50000000000,10,57
559,-52.50000000000,97.50000000000,10,57
560,-52.50000000000,102.50000000000,10,57
561,-52.50000000000,107.50000000000,10,57
562,-52.50000000000,112.50000000000,10,57
563,-52.50000000000,117.50000000000,10,57
564,-52.50000000000,122.50000000000,10,57
565,-52.50000000000,127.50000000000,10,57
566,-52.50000000000,132.50000000000,10,57
567,-52.50000000000,137.50000000000,10,57
568,-52.50000000000,142.50000000000,10,57
569,-52.50000000000,147.50000000000,10,57
628,-47.50000000000,82.50000000000,10,57
629,-47.50000000000,87.50000000000,10,57
630,-47.50000000000,92.50000000000,10,57
631,-47.50000000000,97.50000000000,10,57
632,-47.50000000000,102.50000000000,10,57
633,-47.50000000000,107.50000000000,10,57
634,-47.50000000000,112.50000000000,10,57
635,-47.50000000000,117.50000000000,10,57
636,-47.50000000000,122.50000000000,10,57
637,-47.50000000000,127.50000000000,10,57
638,-47.50000000000,132.50000000000,10,57
639,-47.50000000000,137.50000000000,10,57
640,-47.50000000000,142.50000000000,10,57
641,-47.50000000000,147.50000000000,10,57
700,-42.50000000000,82.50000000000,10,57
701,-42.50000000000,87.50000000000,10,57
702,-42.50000000000,92.50000000000,10,57
703,-42.50000000000,97.50000000000,10,57
704,-42.50000000000,102.50000000000,10,57
705,-42.50000000000,107.50000000000,10,57
706,-42.50000000000,112.50000000000,10,57
707,-42.50000000000,117.50000000000,10,57
708,-42.50000000000,122.50000000000,10,57
709,-42.50000000000,127.50000000000,10,57
710,-42.50000000000,132.50000000000,10,57
711,-42.50000000000,137.50000000000,10,57
712,-42.50000000000,142.50000000000,10,57
772,-37.50000000000,82.50000000000,10,57
773,-37.50000000000,87.50000000000,10,57
774,-37.50000000000,92.50000000000,10,57
775,-37.50000000000,97.50000000000,10,57
776,-37.50000000000,102.50000000000,10,57
777,-37.50000000000,107.50000000000,10,57
778,-37.50000000000,112.50000000000,10,57
779,-37.50000000000,117.50000000000,10,57
780,-37.50000000000,122.50000000000,10,57
781,-37.50000000000,127.50000000000,10,57
782,-37.50000000000,132.50000000000,10,57
783,-37.50000000000,137.50000000000,10,57
844,-32.50000000000,82.50000000000,10,57
845,-32.50000000000,87.50000000000,10,57
846,-32.50000000000,92.50000000000,10,57
847,-32.50000000000,97.50000000000,10,57
848,-32.50000000000,102.50000000000,10,57
849,-32.50000000000,107.50000000000,10,57
850,-32.50000000000,112.50000000000,10,57
853,-32.50000000000,127.50000000000,10,57
854,-32.50000000000,132.50000000000,10,57
916,-27.50000000000,82.50000000000,10,57
917,-27.50000000000,87.50000000000,10,57
918,-27.50000000000,92.50000000000,10,57
919,-27.50000000000,97.50000000000,10,57
920,-27.50000000000,102.50000000000,10,57
921,-27.50000000000,107.50000000000,10,57
922,-27.50000000000,112.50000000000,10,57
988,-22.50000000000,82.50000000000,10,57
989,-22.50000000000,87.50000000000,10,57
990,-22.50000000000,92.50000000000,10,57
991,-22.50000000000,97.50000000000,10,57
992,-22.50000000000,102.50000000000,10,57
993,-22.50000000000,107.50000000000,10,57
994,-22.50000000000,112.50000000000,10,57
1060,-17.50000000000,82.50000000000,10,57
1061,-17.50000000000,87.50000000000,10,57
1062,-17.50000000000,92.50000000000,10,57
1063,-17.50000000000,97.50000000000,10,57
1064,-17.50000000000,102.50000000000,10,57
1065,-17.50000000000,107.50000000000,10,57
1066,-17.50000000000,112.50000000000,10,57
1067,-17.50000000000,117.50000000000,10,57
1132,-12.50000000000,82.50000000000,10,57
1133,-12.50000000000,87.50000000000,10,57
1134,-12.50000000000,92.50000000000,10,57
1135,-12.50000000000,97.50000000000,10,57
1136,-12.50000000000,102.50000000000,10,57
1137,-12.50000000000,107.50000000000,10,57
1138,-12.50000000000,112.50000000000,10,57
1139,-12.50000000000,117.50000000000,10,57
1140,-12.50000000000,122.50000000000,10,57
1141,-12.50000000000,127.50000000000,10,57
1204,-7.50000000000,82.50000000000,10,57
1205,-7.50000000000,87.50000000000,10,57
1206,-7.50000000000,92.50000000000,10,57
1207,-7.50000000000,97.50000000000,10,57
1208,-7.50000000000,102.50000000000,10,57
1276,-2.50000000000,82.50000000000,10,57
1277,-2.50000000000,87.50000000000,10,57
1278,-2.50000000000,92.50000000000,10,57
1279,-2.50000000000,97.50000000000,10,57
1347,2.50000000000,77.50000000000,10,57
1348,2.50000000000,82.50000000000,10,57
1349,2.50000000000,87.50000000000,10,57
1350,2.50000000000,92.50000000000,10,57
1351,2.50000000000,97.50000000000,10,57
1419,7.50000000000,77.50000000000,10,57
1420,7.50000000000,82.50000000000,10,57
1421,7.50000000000,87.50000000000,10,57
1422,7.50000000000,92.50000000000,10,57
1423,7.50000000000,97.50000000000,10,57
1492,12.50000000000,82.50000000000,10,57
1493,12.50000000000,87.50000000000,10,57
1494,12.50000000000,92.50000000000,10,57
1495,12.50000000000,97.50000000000,10,57
1565,17.50000000000,87.50000000000,10,57
1566,17.50000000000,92.50000000000,10,57
330,-67.50000000000,32.50000000000,11,58
331,-67.50000000000,37.50000000000,11,58
332,-67.50000000000,42.50000000000,11,58
333,-67.50000000000,47.50000000000,11,58
336,-67.50000000000,62.50000000000,11,58
337,-67.50000000000,67.50000000000,11,58
338,-67.50000000000,72.50000000000,11,58
339,-67.50000000000,77.50000000000,11,58
353,-67.50000000000,147.50000000000,11,58
402,-62.50000000000,32.50000000000,11,58
403,-62.50000000000,37.50000000000,11,58
404,-62.50000000000,42.50000000000,11,58
405,-62.50000000000,47.50000000000,11,58
406,-62.50000000000,52.50000000000,11,58
407,-62.50000000000,57.50000000000,11,58
408,-62.50000000000,62.50000000000,11,58
409,-62.50000000000,67.50000000000,11,58
410,-62.50000000000,72.50000000000,11,58
411,-62.50000000000,77.50000000000,11,58
412,-62.50000000000,82.50000000000,11,58
413,-62.50000000000,87.50000000000,11,58
414,-62.50000000000,92.50000000000,11,58
415,-62.50000000000,97.50000000000,11,58
416,-62.50000000000,102.50000000000,11,58
417,-62.50000000000,107.50000000000,11,58
418,-62.50000000000,112.50000000000,11,58
419,-62.50000000000,117.50000000000,11,58
420,-62.50000000000,122.50000000000,11,58
421,-62.50000000000,127.50000000000,11,58
422,-62.50000000000,132.50000000000,11,58
423,-62.50000000000,137.50000000000,11,58
424,-62.50000000000,142.50000000000,11,58
425,-62.50000000000,147.50000000000,11,58
474,-57.50000000000,32.50000000000,11,58
475,-57.50000000000,37.50000000000,11,58
476,-57.50000000000,42.50000000000,11,58
477,-57.50000000000,47.50000000000,11,58
478,-57.50000000000,52.50000000000,11,58
479,-57.50000000000,57.50000000000,11,58
480,-57.50000000000,62.50000000000,11,58
481,-57.50000000000,67.50000000000,11,58
482,-57.50000000000,72.50000000000,11,58
483,-57.50000000000,77.50000000000,11,58
484,-57.50000000000,82.50000000000,11,58
485,-57.50000000000,87.50000000000,11,58
486,-57.50000000000,92.50000000000,11,58
487,-57.50000000000,97.50000000000,11,58
488,-57.50000000000,102.50000000000,11,58
489,-57.50000000000,107.50000000000,11,58
490,-57.50000000000,112.50000000000,11,58
491,-57.50000000000,117.50000000000,11,58
492,-57.50000000000,122.50000000000,11,58
493,-57.50000000000,127.50000000000,11,58
494,-57.50000000000,132.50000000000,11,58
495,-57.50000000000,137.50000000000,11,58
496,-57.50000000000,142.50000000000,11,58
497,-57.50000000000,147.50000000000,11,58
546,-52.50000000000,32.50000000000,11,58
547,-52.50000000000,37.50000000000,11,58
548,-52.50000000000,42.50000000000,11,58
549,-52.50000000000,47.50000000000,11,58
550,-52.50000000000,52.50000000000,11,58
551,-52.50000000000,57.50000000000,11,58
552,-52.50000000000,62.50000000000,11,58
553,-52.50000000000,67.50000000000,11,58
554,-52.50000000000,72.50000000000,11,58
555,-52.50000000000,77.50000000000,11,58
618,-47.50000000000,32.50000000000,11,58
619,-47.50000000000,37.50000000000,11,58
620,-47.50000000000,42.50000000000,11,58
621,-47.50000000000,47.50000000000,11,58
622,-47.50000000000,52.50000000000,11,58
623,-47.50000000000,57.50000000000,11,58
624,-47.50000000000,62.50000000000,11,58
625,-47.50000000000,67.50000000000,11,58
626,-47.50000000000,72.50000000000,11,58
627,-47.50000000000,77.50000000000,11,58
1569,17.50000000000,107.50000000000,12,61
1570,17.50000000000,112.50000000000,12,61
1584,22.50000000000,-177.50000000000,12,61
1643,22.50000000000,117.50000000000,12,61
1644,22.50000000000,122.50000000000,12,61
1645,22.50000000000,127.50000000000,12,61
1646,22.50000000000,132.50000000000,12,61
1647,22.50000000000,137.50000000000,12,61
1648,22.50000000000,142.50000000000,12,61
1649,22.50000000000,147.50000000000,12,61
1650,22.50000000000,152.50000000000,12,61
1651,22.50000000000,157.50000000000,12,61
1652,22.50000000000,162.50000000000,12,61
1653,22.50000000000,167.50000000000,12,61
1654,22.50000000000,172.50000000000,12,61
1655,22.50000000000,177.50000000000,12,61
1656,27.50000000000,-177.50000000000,12,61
1716,27.50000000000,122.50000000000,12,61
1717,27.50000000000,127.50000000000,12,61
1718,27.50000000000,132.50000000000,12,61
1719,27.50000000000,137.50000000000,12,61
1720,27.50000000000,142.50000000000,12,61
1721,27.50000000000,147.50000000000,12,61
1722,27.50000000000,152.50000000000,12,61
1723,27.50000000000,157.50000000000,12,61
1724,27.50000000000,162.50000000000,12,61
1725,27.50000000000,167.50000000000,12,61
1726,27.50000000000,172.50000000000,12,61
1727,27.50000000000,177.50000000000,12,61
1728,32.50000000000,-177.50000000000,12,61
1788,32.50000000000,122.50000000000,12,61
1789,32.50000000000,127.50000000000,12,61
1790,32.50000000000,132.50000000000,12,61
1791,32.50000000000,137.50000000000,12,61
1792,32.50000000000,142.50000000000,12,61
1793,32.50000000000,147.50000000000,12,61
1794,32.50000000000,152.50000000000,12,61
1795,32.50000000000,157.50000000000,12,61
1796,32.50000000000,162.50000000000,12,61
1797,32.50000000000,167.50000000000,12,61
1798,32.50000000000,172.50000000000,12,61
1799,32.50000000000,177.50000000000,12,61
1800,37.50000000000,-177.50000000000,12,61
1860,37.50000000000,122.50000000000,12,61
1862,37.50000000000,132.50000000000,12,61
1863,37.50000000000,137.50000000000,12,61
1864,37.50000000000,142.50000000000,12,61
1865,37.50000000000,147.50000000000,12,61
1866,37.50000000000,152.50000000000,12,61
1867,37.50000000000,157.50000000000,12,61
1868,37.50000000000,162.50000000000,12,61
1869,37.50000000000,167.50000000000,12,61
1870,37.50000000000,172.50000000000,12,61
1871,37.50000000000,177.50000000000,12,61
1872,42.50000000000,-177.50000000000,12,61
1934,42.50000000000,132.50000000000,12,61
1935,42.50000000000,137.50000000000,12,61
1937,42.50000000000,147.50000000000,12,61
1938,42.50000000000,152.50000000000,12,61
1939,42.50000000000,157.50000000000,12,61
1940,42.50000000000,162.50000000000,12,61
1941,42.50000000000,167.50000000000,12,61
1942,42.50000000000,172.50000000000,12,61
1943,42.50000000000,177.50000000000,12,61
1944,47.50000000000,-177.50000000000,12,61
2009,47.50000000000,147.50000000000,12,61
2010,47.50000000000,152.50000000000,12,61
2011,47.50000000000,157.50000000000,12,61
2012,47.50000000000,162.50000000000,12,61
2013,47.50000000000,167.50000000000,12,61
2014,47.50000000000,172.50000000000,12,61
2015,47.50000000000,177.50000000000,12,61
2016,52.50000000000,-177.50000000000,12,61
2081,52.50000000000,147.50000000000,12,61
2082,52.50000000000,152.50000000000,12,61
2084,52.50000000000,162.50000000000,12,61
2085,52.50000000000,167.50000000000,12,61
2086,52.50000000000,172.50000000000,12,61
2087,52.50000000000,177.50000000000,12,61
2088,57.50000000000,-177.50000000000,12,61
2152,57.50000000000,142.50000000000,12,61
2153,57.50000000000,147.50000000000,12,61
2154,57.50000000000,152.50000000000,12,61
2157,57.50000000000,167.50000000000,12,61
2158,57.50000000000,172.50000000000,12,61
2159,57.50000000000,177.50000000000,12,61
2160,62.50000000000,-177.50000000000,12,61
2231,62.50000000000,177.50000000000,12,61
1873,42.50000000000,-172.50000000000,13,67
1874,42.50000000000,-167.50000000000,13,67
1875,42.50000000000,-162.50000000000,13,67
1876,42.50000000000,-157.50000000000,13,67
1877,42.50000000000,-152.50000000000,13,67
1878,42.50000000000,-147.50000000000,13,67
1879,42.50000000000,-142.50000000000,13,67
1880,42.50000000000,-137.50000000000,13,67
1881,42.50000000000,-132.50000000000,13,67
1882,42.50000000000,-127.50000000000,13,67
1945,47.50000000000,-172.50000000000,13,67
1946,47.50000000000,-167.50000000000,13,67
1947,47.50000000000,-162.50000000000,13,67
1948,47.50000000000,-157.50000000000,13,67
1949,47.50000000000,-152.50000000000,13,67
1950,47.50000000000,-147.50000000000,13,67
1951,47.50000000000,-142.50000000000,13,67
1952,47.50000000000,-137.50000000000,13,67
1953,47.50000000000,-132.50000000000,13,67
1954,47.50000000000,-127.50000000000,13,67
1955,47.50000000000,-122.50000000000,13,67
2017,52.50000000000,-172.50000000000,13,67
2018,52.50000000000,-167.50000000000,13,67
2019,52.50000000000,-162.50000000000,13,67
2020,52.50000000000,-157.50000000000,13,67
2021,52.50000000000,-152.50000000000,13,67
2022,52.50000000000,-147.50000000000,13,67
2023,52.50000000000,-142.50000000000,13,67
2024,52.50000000000,-137.50000000000,13,67
2025,52.50000000000,-132.50000000000,13,67
2089,57.50000000000,-172.50000000000,13,67
2090,57.50000000000,-167.50000000000,13,67
2091,57.50000000000,-162.50000000000,13,67
2092,57.50000000000,-157.50000000000,13,67
2094,57.50000000000,-147.50000000000,13,67
2095,57.50000000000,-142.50000000000,13,67
2096,57.50000000000,-137.50000000000,13,67
2161,62.50000000000,-172.50000000000,13,67
2162,62.50000000000,-167.50000000000,13,67
936,-22.50000000000,-177.50000000000,14,71
1002,-22.50000000000,152.50000000000,14,71
1003,-22.50000000000,157.50000000000,14,71
1004,-22.50000000000,162.50000000000,14,71
1005,-22.50000000000,167.50000000000,14,71
1006,-22.50000000000,172.50000000000,14,71
1007,-22.50000000000,177.50000000000,14,71
1008,-17.50000000000,-177.50000000000,14,71
1073,-17.50000000000,147.50000000000,14,71
1074,-17.50000000000,152.50000000000,14,71
1075,-17.50000000000,157.50000000000,14,71
1076,-17.50000000000,162.50000000000,14,71
1077,-17.50000000000,167.50000000000,14,71
1078,-17.50000000000,172.50000000000,14,71
1079,-17.50000000000,177.50000000000,14,71
1080,-12.50000000000,-177.50000000000,14,71
1143,-12.50000000000,137.50000000000,14,71
1145,-12.50000000000,147.50000000000,14,71
1146,-12.50000000000,152.50000000000,14,71
1147,-12.50000000000,157.50000000000,14,71
1148,-12.50000000000,162.50000000000,14,71
1149,-12.50000000000,167.50000000000,14,71
1150,-12.50000000000,172.50000000000,14,71
1151,-12.50000000000,177.50000000000,14,71
1152,-7.50000000000,-177.50000000000,14,71
1211,-7.50000000000,117.50000000000,14,71
1212,-7.50000000000,122.50000000000,14,71
1213,-7.50000000000,127.50000000000,14,71
1214,-7.50000000000,132.50000000000,14,71
1215,-7.50000000000,137.50000000000,14,71
1217,-7.50000000000,147.50000000000,14,71
1218,-7.50000000000,152.50000000000,14,71
1219,-7.50000000000,157.50000000000,14,71
1220,-7.50000000000,162.50000000000,14,71
1221,-7.50000000000,167.50000000000,14,71
1222,-7.50000000000,172.50000000000,14,71
1223,-7.50000000000,177.50000000000,14,71
1224,-2.50000000000,-177.50000000000,14,71
1281,-2.50000000000,107.50000000000,14,71
1283,-2.50000000000,117.50000000000,14,71
1284,-2.50000000000,122.50000000000,14,71
1285,-2.50000000000,127.50000000000,14,71
1286,-2.50000000000,132.50000000000,14,71
1288,-2.50000000000,142.50000000000,14,71
1289,-2.50000000000,147.50000000000,14,71
1290,-2.50000000000,152.50000000000,14,71
1291,-2.50000000000,157.50000000000,14,71
1292,-2.50000000000,162.50000000000,14,71
1293,-2.50000000000,167.50000000000,14,71
1294,-2.50000000000,172.50000000000,14,71
1295,-2.50000000000,177.50000000000,14,71
1296,2.50000000000,-177.50000000000,14,71
1353,2.50000000000,107.50000000000,14,71
1356,2.50000000000,122.50000000000,14,71
1357,2.50000000000,127.50000000000,14,71
1358,2.50000000000,132.50000000000,14,71
1359,2.50000000000,137.50000000000,14,71
1360,2.50000000000,142.50000000000,14,71
1361,2.50000000000,147.50000000000,14,71
1362,2.50000000000,152.50000000000,14,71
1363,2.50000000000,157.50000000000,14,71
1364,2.50000000000,162.50000000000,14,71
1365,2.50000000000,167.50000000000,14,71
1366,2.50000000000,172.50000000000,14,71
1367,2.50000000000,177.50000000000,14,71
1368,7.50000000000,-177.50000000000,14,71
1424,7.50000000000,102.50000000000,14,71
1425,7.50000000000,107.50000000000,14,71
1426,7.50000000000,112.50000000000,14,71
1427,7.50000000000,117.50000000000,14,71
1428,7.50000000000,122.50000000000,14,71
1429,7.50000000000,127.50000000000,14,71
1430,7.50000000000,132.50000000000,14,71
1431,7.50000000000,137.50000000000,14,71
1432,7.50000000000,142.50000000000,14,71
1433,7.50000000000,147.50000000000,14,71
1434,7.50000000000,152.50000000000,14,71
1435,7.50000000000,157.50000000000,14,71
1436,7.50000000000,162.50000000000,14,71
1437,7.50000000000,167.50000000000,14,71
1438,7.50000000000,172.50000000000,14,71
1439,7.50000000000,177.50000000000,14,71
1440,12.50000000000,-177.50000000000,14,71
1498,12.50000000000,112.50000000000,14,71
1499,12.50000000000,117.50000000000,14,71
1500,12.50000000000,122.50000000000,14,71
1501,12.50000000000,127.50000000000,14,71
1502,12.50000000000,132.50000000000,14,71
1503,12.50000000000,137.50000000000,14,71
1504,12.50000000000,142.50000000000,14,71
1505,12.50000000000,147.50000000000,14,71
1506,12.50000000000,152.50000000000,14,71
1507,12.50000000000,157.50000000000,14,71
1508,12.50000000000,162.50000000000,14,71
1509,12.50000000000,167.50000000000,14,71
1510,12.50000000000,172.50000000000,14,71
1511,12.50000000000,177.50000000000,14,71
1512,17.50000000000,-177.50000000000,14,71
1571,17.50000000000,117.50000000000,14,71
1572,17.50000000000,122.50000000000,14,71
1573,17.50000000000,127.50000000000,14,71
1574,17.50000000000,132.50000000000,14,71
1575,17.50000000000,137.50000000000,14,71
1576,17.50000000000,142.50000000000,14,71
1577,17.50000000000,147.50000000000,14,71
1578,17.50000000000,152.50000000000,14,71
1579,17.50000000000,157.50000000000,14,71
1580,17.50000000000,162.50000000000,14,71
1581,17.50000000000,167.50000000000,14,71
1582,17.50000000000,172.50000000000,14,71
1583,17.50000000000,177.50000000000,14,71
937,-22.50000000000,-172.50000000000,15,77
938,-22.50000000000,-167.50000000000,15,77
939,-22.50000000000,-162.50000000000,15,77
940,-22.50000000000,-157.50000000000,15,77
941,-22.50000000000,-152.50000000000,15,77
942,-22.50000000000,-147.50000000000,15,77
943,-22.50000000000,-142.50000000000,15,77
944,-22.50000000000,-137.50000000000,15,77
945,-22.50000000000,-132.50000000000,15,77
946,-22.50000000000,-127.50000000000,15,77
947,-22.50000000000,-122.50000000000,15,77
1009,-17.50000000000,-172.50000000000,15,77
1010,-17.50000000000,-167.50000000000,15,77
1011,-17.50000000000,-162.50000000000,15,77
1012,-17.50000000000,-157.50000000000,15,77
1013,-17.50000000000,-152.50000000000,15,77
1014,-17.50000000000,-147.50000000000,15,77
1015,-17.50000000000,-142.50000000000,15,77
1016,-17.50000000000,-137.50000000000,15,77
1017,-17.50000000000,-132.50000000000,15,77
1018,-17.50000000000,-127.50000000000,15,77
1019,-17.50000000000,-122.50000000000,15,77
1081,-12.50000000000,-172.50000000000,15,77
1082,-12.50000000000,-167.50000000000,15,77
1083,-12.50000000000,-162.50000000000,15,77
1084,-12.50000000000,-157.50000000000,15,77
1085,-12.50000000000,-152.50000000000,15,77
1086,-12.50000000000,-147.50000000000,15,77
1087,-12.50000000000,-142.50000000000,15,77
1088,-12.50000000000,-137.50000000000,15,77
1089,-12.50000000000,-132.50000000000,15,77
1090,-12.50000000000,-127.50000000000,15,77
1091,-12.50000000000,-122.50000000000,15,77
1153,-7.50000000000,-172.50000000000,15,77
1154,-7.50000000000,-167.50000000000,15,77
1155,-7.50000000000,-162.50000000000,15,77
1156,-7.50000000000,-157.50000000000,15,77
1157,-7.50000000000,-152.50000000000,15,77
1158,-7.50000000000,-147.50000000000,15,77
1159,-7.50000000000,-142.50000000000,15,77
1160,-7.50000000000,-137.50000000000,15,77
1161,-7.50000000000,-132.50000000000,15,77
1162,-7.50000000000,-127.50000000000,15,77
1163,-7.50000000000,-122.50000000000,15,77
1225,-2.50000000000,-172.50000000000,15,77
1226,-2.50000000000,-167.50000000000,15,77
1227,-2.50000000000,-162.50000000000,15,77
1228,-2.50000000000,-157.50000000000,15,77
1229,-2.50000000000,-152.50000000000,15,77
1230,-2.50000000000,-147.50000000000,15,77
1231,-2.50000000000,-142.50000000000,15,77
1232,-2.50000000000,-137.50000000000,15,77
1233,-2.50000000000,-132.50000000000,15,77
1234,-2.50000000000,-127.50000000000,15,77
1235,-2.50000000000,-122.50000000000,15,77
1297,2.50000000000,-172.50000000000,15,77
1298,2.50000000000,-167.50000000000,15,77
1299,2.50000000000,-162.50000000000,15,77
1300,2.50000000000,-157.50000000000,15,77
1301,2.50000000000,-152.50000000000,15,77
1302,2.50000000000,-147.50000000000,15,77
1303,2.50000000000,-142.50000000000,15,77
1304,2.50000000000,-137.50000000000,15,77
1305,2.50000000000,-132.50000000000,15,77
1306,2.50000000000,-127.50000000000,15,77
1307,2.50000000000,-122.50000000000,15,77
1369,7.50000000000,-172.50000000000,15,77
1370,7.50000000000,-167.50000000000,15,77
1371,7.50000000000,-162.50000000000,15,77
1372,7.50000000000,-157.50000000000,15,77
1373,7.50000000000,-152.50000000000,15,77
1374,7.50000000000,-147.50000000000,15,77
1375,7.50000000000,-142.50000000000,15,77
1376,7.50000000000,-137.50000000000,15,77
1377,7.50000000000,-132.50000000000,15,77
1378,7.50000000000,-127.50000000000,15,77
1379,7.50000000000,-122.50000000000,15,77
1380,7.50000000000,-117.50000000000,15,77
1381,7.50000000000,-112.50000000000,15,77
1382,7.50000000000,-107.50000000000,15,77
1383,7.50000000000,-102.50000000000,15,77
1384,7.50000000000,-97.50000000000,15,77
1385,7.50000000000,-92.50000000000,15,77
1386,7.50000000000,-87.50000000000,15,77
1387,7.50000000000,-82.50000000000,15,77
1441,12.50000000000,-172.50000000000,15,77
1442,12.50000000000,-167.50000000000,15,77
1443,12.50000000000,-162.50000000000,15,77
1444,12.50000000000,-157.50000000000,15,77
1445,12.50000000000,-152.50000000000,15,77
1446,12.50000000000,-147.50000000000,15,77
1447,12.50000000000,-142.50000000000,15,77
1448,12.50000000000,-137.50000000000,15,77
1449,12.50000000000,-132.50000000000,15,77
1450,12.50000000000,-127.50000000000,15,77
1451,12.50000000000,-122.50000000000,15,77
1452,12.50000000000,-117.50000000000,15,77
1453,12.50000000000,-112.50000000000,15,77
1454,12.50000000000,-107.50000000000,15,77
1455,12.50000000000,-102.50000000000,15,77
1456,12.50000000000,-97.50000000000,15,77
1457,12.50000000000,-92.50000000000,15,77
1458,12.50000000000,-87.50000000000,15,77
1513,17.50000000000,-172.50000000000,15,77
1514,17.50000000000,-167.50000000000,15,77
1515,17.50000000000,-162.50000000000,15,77
1516,17.50000000000,-157.50000000000,15,77
1517,17.50000000000,-152.50000000000,15,77
1518,17.50000000000,-147.50000000000,15,77
1519,17.50000000000,-142.50000000000,15,77
1520,17.50000000000,-137.50000000000,15,77
1521,17.50000000000,-132.50000000000,15,77
1522,17.50000000000,-127.50000000000,15,77
1523,17.50000000000,-122.50000000000,15,77
1524,17.50000000000,-117.50000000000,15,77
1525,17.50000000000,-112.50000000000,15,77
1526,17.50000000000,-107.50000000000,15,77
1527,17.50000000000,-102.50000000000,15,77
1585,22.50000000000,-172.50000000000,15,77
1586,22.50000000000,-167.50000000000,15,77
1587,22.50000000000,-162.50000000000,15,77
1588,22.50000000000,-157.50000000000,15,77
1589,22.50000000000,-152.50000000000,15,77
1590,22.50000000000,-147.50000000000,15,77
1591,22.50000000000,-142.50000000000,15,77
1592,22.50000000000,-137.50000000000,15,77
1593,22.50000000000,-132.50000000000,15,77
1594,22.50000000000,-127.50000000000,15,77
1595,22.50000000000,-122.50000000000,15,77
1596,22.50000000000,-117.50000000000,15,77
1597,22.50000000000,-112.50000000000,15,77
1598,22.50000000000,-107.50000000000,15,77
1657,27.50000000000,-172.50000000000,15,77
1658,27.50000000000,-167.50000000000,15,77
1659,27.50000000000,-162.50000000000,15,77
1660,27.50000000000,-157.50000000000,15,77
1661,27.50000000000,-152.50000000000,15,77
1662,27.50000000000,-147.50000000000,15,77
1663,27.50000000000,-142.50000000000,15,77
1664,27.50000000000,-137.50000000000,15,77
1665,27.50000000000,-132.50000000000,15,77
1666,27.50000000000,-127.50000000000,15,77
1667,27.50000000000,-122.50000000000,15,77
1668,27.50000000000,-117.50000000000,15,77
1729,32.50000000000,-172.50000000000,15,77
1730,32.50000000000,-167.50000000000,15,77
1731,32.50000000000,-162.50000000000,15,77
1732,32.50000000000,-157.50000000000,15,77
1733,32.50000000000,-152.50000000000,15,77
1734,32.50000000000,-147.50000000000,15,77
1735,32.50000000000,-142.50000000000,15,77
1736,32.50000000000,-137.50000000000,15,77
